INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20150703,54.900002,54.900002,53,54.900002,2690,144276.41,16,53.630001,36823.2,671,8,107453.2,2019,8,-0.1,-0.18,55,0,null,null,54.900002,6.62E+08,51.200001,55
0,20150706,53,53,52.099998,52.5,7065,371632.5,16,52.599998,260166,4930,8,111466.5,2135,8,-2.4,-4.37,54.900002,0,null,null,52.5,6.32E+08,52.099998,54.5
0,20150707,52.099998,53.900002,52,53.700001,8520,451394,14,52.98,241950,4500,4,209444,4020,10,1.3,2.48,52.400002,0,null,null,53.700001,6.40E+08,51.099998,54.5
0,20150708,51.099998,53.400002,51.099998,53.400002,1805,95527.5,9,52.919998,80117.5,1505,7,15410,300,2,0.3,0.56,53.099998,0,null,null,53.400002,6.44E+08,51.099998,54.5
0,20150709,52,53,52,53,800,41800,5,52.25,10600,200,2,31200,600,3,-0.4,-0.75,53.400002,0,null,null,53,6.31E+08,52.5,53
0,20150710,52.5,52.5,51.5,52,2700,140600,5,52.07,123800,2380,4,16800,320,1,-0.3,-0.57,52.299999,0,null,null,52,6.23E+08,50.099998,53
0,20150713,53,53,50.5,53,103,5454.1,4,52.950001,5454.1,103,4,0,0,0,1.3,2.51,51.700001,0,null,null,53,6.39E+08,50.700001,53
0,20150714,52,52,50.799999,51,11150,570642,30,51.18,102834,2002,9,467808,9148,21,-2,-3.77,53,0,null,null,51,6.15E+08,50.5,52
0,20150715,52,54,50,54,101052,5157750.5,95,51.040001,2215116.61,42597,37,2942633.97,58455,58,3,5.88,51,0,null,null,54,6.15E+08,50.099998,54
0,20150716,51,53.5,51,53.400002,7365,393543,9,53.43,388392,7264,6,5151,101,3,2.4,4.71,51,0,null,null,53.400002,6.44E+08,52,54
0,20150717,53.599998,53.599998,53.599998,53.599998,10,536,1,53.599998,536,10,1,0,0,0,0.2,0.37,53.400002,0,null,null,53.599998,6.44E+08,52,53
0,20150720,52,52.900002,52,52.900002,10217,534054,20,52.27,45518,874,8,488536,9343,12,-0.5,-0.94,53.400002,0,null,null,52.900002,6.38E+08,51.200001,53
0,20150721,53,53.5,52,52.900002,7857,413562.19,15,52.639999,132550,2500,4,281012.2,5357,11,0,0,52.900002,0,null,null,52.900002,6.34E+08,51.200001,53.5
0,20150722,51.900002,57,51.900002,57,101262,5636789,106,55.669998,4859715.91,87592,74,777072.9,13670,32,4.4,8.37,52.599998,0,null,null,57,6.82E+08,53.799999,57.099998
0,20150723,57.099998,60.200001,57.099998,59.200001,273264,1.62E+07,236,59.18,1.28E+07,215509,157,3418645.5,57755,79,2.6,4.59,56.599998,0,null,null,59.200001,7.17E+08,58.599998,60
0,20150724,59,60.200001,59,60,53450,3188331.25,82,59.650002,2325091.7,38831,63,863239.6,14619,19,0.5,0.84,59.5,0,null,null,60,7.22E+08,56.200001,60.5
0,20150727,58.5,59.900002,57.5,59,3327,193458,21,58.150002,151658,2607,14,41800,720,7,-0.9,-1.5,59.900002,0,null,null,59,7.03E+08,58,59
0,20150728,58.099998,58.099998,57,58,7801,450279.69,21,57.720001,120154.7,2076,9,330125,5725,12,-0.3,-0.51,58.299999,0,null,null,58,6.89E+08,56.200001,59
0,20150729,58,58,57.400002,58,11700,676200,24,57.790001,284200,4900,10,392000,6800,14,0.9,1.58,57.099998,0,null,null,58,6.97E+08,56.200001,58
0,20150730,58,58,56,57.5,13085,735364,22,56.200001,108036,1914,10,627328,11171,12,-0.3,-0.52,57.799999,0,null,null,57.5,6.76E+08,55,58
